,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,overall
5897408470843392,,6.451612896288587,7.4074073982624595,5.9999999939999995,7.058823521107266,6.976744177934018,7.69230768244576,6.666666659259259,5.7692307636834315,7.999999989333333,6.593406586161091,5.660377353150587,7.594936699246915,6.521739123345935,6.89655171621086,6.382978716613851,6.382978716613851,7.499999990625,6.451612896288587,7.69230768244576,6.521739123345935,6.249999993489583,6.5695899218781
5902499282157568,,8.333333321759259,5.8823529354094575,5.660377353150587,10.344827568370988,6.521739123345935,9.523809508692366,6.451612896288587,7.228915653941064,5.940594053524164,6.31578946703601,8.219178070932633,6.31578946703601,8.450704213449713,6.666666659259259,7.69230768244576,4.7999999961599995,5.9999999939999995,8.219178070932633,6.451612896288587,10.714285695153063,6.122448973344439,6.783393143946023
5903052091424768,,4.838709673517169,5.940594053524164,5.17241378864447,7.317073161808447,7.594936699246915,7.499999990625,6.122448973344439,4.6511627870921215,6.185567003932405,4.054054051314828,6.249999993489583,7.228915653941064,6.382978716613851,6.185567003932405,5.084745758402757,5.309734508575455,4.615384611834319,6.976744177934018,7.058823521107266,6.818181810433883,6.122448973344439,5.817440669858181
5921983535513600,,5.555555550411522,6.249999993489583,5.9999999939999995,7.4074073982624595,6.382978716613851,6.249999993489583,6.31578946703601,4.878048776521911,6.666666659259259,6.31578946703601,6.593406586161091,5.940594053524164,5.7692307636834315,6.185567003932405,5.357142852359694,5.504587150913222,5.9999999939999995,7.228915653941064,5.940594053524164,5.9999999939999995,6.249999993489583,5.980756889484224
5927747113189376,,7.317073161808447,6.060606054484236,6.382978716613851,7.4074073982624595,6.666666659259259,6.89655171621086,7.499999990625,6.976744177934018,5.940594053524164,6.976744177934018,6.249999993489583,6.31578946703601,6.382978716613851,7.792207782088042,7.228915653941064,5.660377353150587,5.9999999939999995,6.249999993489583,6.7415730261330635,6.521739123345935,7.594936699246915,6.55143338239114
5931221037088768,,7.317073161808447,6.89655171621086,6.976744177934018,9.523809508692366,8.69565216131065,5.9999999939999995,6.122448973344439,6.7415730261330635,6.976744177934018,7.317073161808447,7.792207782088042,8.571428559183673,5.084745758402757,5.9999999939999995,6.976744177934018,6.382978716613851,6.666666659259259,9.523809508692366,7.4074073982624595,5.555555550411522,5.8823529354094575,6.7884965340012196
5939940995104768,,6.122448973344439,6.060606054484236,9.230769216568047,8.333333321759259,7.228915653941064,6.7415730261330635,4.9180327828540715,5.6074766302733865,6.382978716613851,9.523809508692366,6.382978716613851,7.228915653941064,6.249999993489583,4.316546759484498,6.382978716613851,5.8823529354094575,9.999999983333334,6.976744177934018,7.058823521107266,6.818181810433883,4.511278192096783,6.34228187249054
5942265109282816,,,,,,,,,,,,,,,,,,,,,,,
5947473193336832,,6.451612896288587,7.4074073982624595,5.263157890120036,8.333333321759259,8.219178070932633,7.894736831717452,7.228915653941064,5.7692307636834315,7.594936699246915,5.357142852359694,7.4074073982624595,7.792207782088042,7.142857134353741,7.4074073982624595,6.593406586161091,6.666666659259259,5.454545449586776,7.69230768244576,8.108108097151204,7.499999990625,7.499999990625,6.858908334074779
5960663742545920,,6.31578946703601,6.451612896288587,4.838709673517169,5.825242712791026,5.660377353150587,6.382978716613851,6.666666659259259,5.454545449586776,6.666666659259259,5.17241378864447,4.6511627870921215,5.454545449586776,5.660377353150587,6.89655171621086,5.7692307636834315,5.504587150913222,4.999999995833333,5.555555550411522,5.309734508575455,5.9999999939999995,6.7415730261330635,5.622738597287689
5961347112108032,,6.122448973344439,5.555555550411522,6.382978716613851,7.894736831717452,6.521739123345935,6.521739123345935,6.31578946703601,5.6074766302733865,5.714285708843537,6.7415730261330635,6.249999993489583,5.825242712791026,5.8823529354094575,6.185567003932405,6.249999993489583,4.5454545420110195,7.499999990625,6.818181810433883,6.185567003932405,6.249999993489583,6.185567003932405,6.0154838649367335
5963222033104896,,5.825242712791026,7.4074073982624595,5.555555550411522,6.122448973344439,9.230769216568047,10.169491508187303,8.219178070932633,4.761904758125472,6.666666659259259,5.940594053524164,4.511278192096783,8.571428559183673,8.955223867231009,7.792207782088042,5.084745758402757,6.976744177934018,5.9999999939999995,4.255319145918214,9.090909077134986,9.374999985351563,7.594936699246915,6.525299174091738
5968828475375616,,6.122448973344439,6.249999993489583,6.666666659259259,7.894736831717452,6.249999993489583,6.122448973344439,7.228915653941064,5.454545449586776,6.382978716613851,6.976744177934018,6.593406586161091,5.940594053524164,5.357142852359694,7.4074073982624595,6.249999993489583,5.217391299810964,5.9999999939999995,7.4074073982624595,5.940594053524164,5.7692307636834315,7.142857134353741,6.206758819327687
5975381622390784,,6.818181810433883,8.333333321759259,6.976744177934018,7.894736831717452,7.792207782088042,9.230769216568047,7.058823521107266,6.122448973344439,7.999999989333333,7.142857134353741,6.7415730261330635,7.792207782088042,8.219178070932633,6.89655171621086,6.818181810433883,7.142857134353741,7.499999990625,7.4074073982624595,7.4074073982624595,8.333333321759259,6.89655171621086,7.270364393124073
5976366545633280,,8.571428559183673,5.8823529354094575,8.450704213449713,7.058823521107266,8.450704213449713,7.894736831717452,7.228915653941064,8.108108097151204,6.976744177934018,8.955223867231009,5.660377353150587,8.333333321759259,6.382978716613851,5.0420168024856995,8.333333321759259,6.666666659259259,8.571428559183673,5.825242712791026,10.344827568370988,6.818181810433883,5.309734508575455,7.0045575117305425
5980902031097856,,6.31578946703601,6.89655171621086,5.7692307636834315,7.4074073982624595,5.8823529354094575,6.521739123345935,6.818181810433883,5.7692307636834315,6.976744177934018,6.060606054484236,5.7692307636834315,5.555555550411522,5.9999999939999995,6.89655171621086,6.249999993489583,5.8823529354094575,5.9999999939999995,6.451612896288587,5.309734508575455,6.521739123345935,6.818181810433883,6.10355887572175
5983151184674816,,9.374999985351563,8.69565216131065,9.523809508692366,7.058823521107266,8.955223867231009,8.571428559183673,6.818181810433883,9.374999985351563,7.317073161808447,9.523809508692366,5.9999999939999995,7.4074073982624595,7.69230768244576,6.89655171621086,7.69230768244576,7.4074073982624595,8.571428559183673,6.451612896288587,9.090909077134986,7.894736831717452,6.89655171621086,7.701965957402235
5990933162098688,,5.17241378864447,6.666666659259259,5.660377353150587,7.058823521107266,7.4074073982624595,7.69230768244576,6.31578946703601,4.878048776521911,5.940594053524164,6.185567003932405,5.454545449586776,7.228915653941064,6.666666659259259,6.666666659259259,5.084745758402757,4.878048776521911,5.9999999939999995,5.660377353150587,7.69230768244576,6.521739123345935,6.451612896288587,6.020662929817406
5993925244354560,,7.499999990625,7.142857134353741,7.142857134353741,8.333333321759259,8.219178070932633,8.823529398788928,7.69230768244576,6.976744177934018,7.594936699246915,7.894736831717452,6.7415730261330635,8.571428559183673,7.894736831717452,7.792207782088042,7.499999990625,6.382978716613851,8.571428559183673,7.228915653941064,8.108108097151204,8.333333321759259,7.4074073982624595,7.4939720208602845
5994405005623296,,6.31578946703601,6.666666659259259,6.976744177934018,7.4074073982624595,6.818181810433883,7.894736831717452,7.228915653941064,5.940594053524164,6.666666659259259,7.142857134353741,6.382978716613851,6.89655171621086,6.976744177934018,7.4074073982624595,6.060606054484236,5.9999999939999995,6.666666659259259,6.818181810433883,7.058823521107266,7.142857134353741,7.317073161808447,6.712581883973494
6008219231059968,,6.122448973344439,7.4074073982624595,6.976744177934018,6.7415730261330635,7.228915653941064,6.521739123345935,6.122448973344439,6.31578946703601,6.382978716613851,7.142857134353741,5.454545449586776,6.31578946703601,5.8823529354094575,5.9999999939999995,6.382978716613851,6.976744177934018,5.9999999939999995,6.249999993489583,5.940594053524164,6.521739123345935,6.122448973344439,6.322784803463647
6026052069490688,,6.451612896288587,7.69230768244576,5.7692307636834315,7.894736831717452,7.4074073982624595,8.333333321759259,8.823529398788928,6.31578946703601,7.317073161808447,6.185567003932405,6.593406586161091,7.594936699246915,7.317073161808447,8.450704213449713,6.976744177934018,6.818181810433883,5.9999999939999995,7.4074073982624595,8.108108097151204,7.499999990625,7.69230768244576,7.064349926019295
6043789579780096,,7.058823521107266,4.9180327828540715,5.454545449586776,6.382978716613851,5.8823529354094575,9.230769216568047,5.454545449586776,6.521739123345935,4.580152668259426,6.060606054484236,5.454545449586776,5.357142852359694,8.219178070932633,5.454545449586776,6.976744177934018,8.219178070932633,5.9999999939999995,6.593406586161091,4.5454545420110195,4.5454545420110195,5.128205123822047,5.921879956047888
6057230780596224,,5.0420168024856995,7.142857134353741,5.660377353150587,8.955223867231009,6.382978716613851,7.058823521107266,4.999999995833333,4.761904758125472,7.594936699246915,5.825242712791026,7.228915653941064,6.89655171621086,6.521739123345935,4.878048776521911,4.081632650284604,7.142857134353741,5.9999999939999995,7.894736831717452,7.058823521107266,7.142857134353741,4.999999995833333,6.0136732966341855
6068829473996800,,7.894736831717452,7.792207782088042,6.060606054484236,6.7415730261330635,8.219178070932633,7.228915653941064,6.593406586161091,6.976744177934018,7.594936699246915,6.249999993489583,5.0420168024856995,8.571428559183673,6.521739123345935,6.382978716613851,7.792207782088042,7.228915653941064,5.454545449586776,5.40540540053567,8.571428559183673,7.142857134353741,6.521739123345935,6.724523395593498
6083123460702208,,6.185567003932405,7.894736831717452,6.382978716613851,7.4074073982624595,6.666666659259259,7.69230768244576,7.894736831717452,5.309734508575455,7.594936699246915,6.451612896288587,6.7415730261330635,6.185567003932405,6.976744177934018,7.142857134353741,6.382978716613851,7.142857134353741,7.058823521107266,7.142857134353741,6.451612896288587,7.142857134353741,6.976744177934018,6.7175792431994825
6086456489541632,,6.666666659259259,6.666666659259259,5.660377353150587,6.382978716613851,7.228915653941064,6.122448973344439,5.714285708843537,5.309734508575455,7.594936699246915,5.714285708843537,5.555555550411522,6.89655171621086,5.084745758402757,5.660377353150587,5.8823529354094575,6.666666659259259,4.999999995833333,5.940594053524164,7.69230768244576,4.838709673517169,5.40540540053567,5.923635664722053
6100131665412096,,5.940594053524164,6.451612896288587,5.8823529354094575,7.894736831717452,6.976744177934018,6.521739123345935,4.6511627870921215,7.792207782088042,5.17241378864447,6.060606054484236,6.593406586161091,6.7415730261330635,5.263157890120036,4.878048776521911,5.454545449586776,5.660377353150587,5.9999999939999995,6.818181810433883,6.7415730261330635,5.9999999939999995,4.72440944509889,5.8892140498440915
6123888673030144,,5.825242712791026,9.090909077134986,6.122448973344439,6.382978716613851,8.219178070932633,7.228915653941064,7.69230768244576,5.454545449586776,8.955223867231009,6.593406586161091,5.357142852359694,7.792207782088042,6.521739123345935,7.142857134353741,6.060606054484236,7.4074073982624595,6.666666659259259,5.825242712791026,7.69230768244576,6.818181810433883,7.499999990625,6.707913661565398
6133976007704576,,7.317073161808447,8.69565216131065,7.317073161808447,8.333333321759259,7.228915653941064,6.89655171621086,7.058823521107266,6.521739123345935,7.594936699246915,7.499999990625,6.382978716613851,6.060606054484236,5.8823529354094575,6.89655171621086,6.593406586161091,9.999999983333334,9.999999983333334,8.219178070932633,9.090909077134986,6.818181810433883,6.7415730261330635,7.106887869830963
6137268972552192,,6.451612896288587,6.89655171621086,6.382978716613851,7.4074073982624595,7.4074073982624595,8.571428559183673,4.5454545420110195,5.7692307636834315,7.317073161808447,6.7415730261330635,5.8823529354094575,6.7415730261330635,7.317073161808447,4.444444441152263,6.249999993489583,6.249999993489583,5.9999999939999995,7.228915653941064,7.058823521107266,7.499999990625,4.225352109700456,6.229844091527052
6150374964592640,,6.31578946703601,5.17241378864447,5.8823529354094575,6.7415730261330635,5.504587150913222,5.8823529354094575,5.454545449586776,5.309734508575455,4.999999995833333,6.060606054484236,5.660377353150587,5.454545449586776,5.263157890120036,6.382978716613851,5.454545449586776,5.128205123822047,5.454545449586776,6.249999993489583,5.17241378864447,5.7692307636834315,5.555555550411522,5.54395004938145
6156823891542016,,6.31578946703601,6.89655171621086,7.142857134353741,8.333333321759259,10.714285695153063,4.580152668259426,8.219178070932633,5.6074766302733865,4.316546759484498,6.7415730261330635,6.89655171621086,9.677419339229969,6.122448973344439,8.450704213449713,5.8823529354094575,5.0420168024856995,6.666666659259259,7.69230768244576,10.344827568370988,4.054054051314828,7.792207782088042,6.515116217828883
6164454941130752,,5.825242712791026,5.0420168024856995,7.499999990625,7.058823521107266,7.999999989333333,6.7415730261330635,7.499999990625,5.7692307636834315,7.999999989333333,5.714285708843537,5.454545449586776,8.333333321759259,5.8823529354094575,7.142857134353741,6.249999993489583,6.666666659259259,5.9999999939999995,6.249999993489583,8.571428559183673,7.499999990625,6.521739123345935,6.4931869286029755
6178883447554048,,7.317073161808447,6.89655171621086,5.504587150913222,8.333333321759259,7.228915653941064,7.228915653941064,7.142857134353741,6.818181810433883,6.89655171621086,6.060606054484236,6.976744177934018,6.976744177934018,6.060606054484236,6.89655171621086,7.4074073982624595,5.825242712791026,5.940594053524164,7.499999990625,7.142857134353741,6.593406586161091,6.976744177934018,6.641498674890739
6183974258868224,,5.940594053524164,5.8823529354094575,4.1958041928700665,8.333333321759259,7.4074073982624595,7.228915653941064,6.666666659259259,5.7692307636834315,6.185567003932405,4.580152668259426,6.89655171621086,6.7415730261330635,6.521739123345935,6.666666659259259,6.249999993489583,5.309734508575455,4.999999995833333,7.4074073982624595,6.7415730261330635,7.142857134353741,6.249999993489583,6.04891550543865
6203458512224256,,5.940594053524164,7.142857134353741,7.317073161808447,8.333333321759259,7.228915653941064,9.836065557645794,8.450704213449713,5.6074766302733865,6.976744177934018,7.69230768244576,6.7415730261330635,7.058823521107266,8.69565216131065,9.230769216568047,5.6074766302733865,6.249999993489583,7.499999990625,7.4074073982624595,7.4074073982624595,8.823529398788928,8.450704213449713,7.212066511893089
6212696013799424,,6.666666659259259,5.8823529354094575,5.7692307636834315,5.6074766302733865,7.594936699246915,8.823529398788928,6.122448973344439,6.122448973344439,5.940594053524164,5.940594053524164,4.255319145918214,7.792207782088042,7.69230768244576,5.9999999939999995,6.382978716613851,5.0420168024856995,5.9999999939999995,4.838709673517169,7.4074073982624595,8.823529398788928,5.825242712791026,6.094117640869111
6223740085993472,,5.825242712791026,6.451612896288587,6.122448973344439,7.894736831717452,6.976744177934018,7.4074073982624595,8.823529398788928,5.309734508575455,6.666666659259259,6.7415730261330635,6.122448973344439,6.7415730261330635,6.122448973344439,8.450704213449713,5.8823529354094575,5.504587150913222,6.666666659259259,6.593406586161091,7.058823521107266,6.818181810433883,8.219178070932633,6.517393222026587
6230961201086464,,5.555555550411522,5.8823529354094575,7.142857134353741,7.058823521107266,6.249999993489583,7.058823521107266,7.499999990625,5.17241378864447,5.940594053524164,7.69230768244576,5.7692307636834315,5.825242712791026,5.7692307636834315,7.142857134353741,5.357142852359694,5.0420168024856995,7.499999990625,6.122448973344439,5.714285708843537,6.521739123345935,6.89655171621086,6.090269758019369
6242138719256576,,5.660377353150587,7.999999989333333,5.8823529354094575,9.523809508692366,7.999999989333333,9.230769216568047,8.219178070932633,5.17241378864447,7.999999989333333,6.185567003932405,7.792207782088042,7.4074073982624595,7.69230768244576,7.792207782088042,5.6074766302733865,6.818181810433883,5.9999999939999995,8.450704213449713,7.69230768244576,8.333333321759259,7.69230768244576,7.082953501210186
6242822088818688,,7.999999989333333,7.999999989333333,7.499999990625,7.894736831717452,7.999999989333333,8.823529398788928,8.219178070932633,7.792207782088042,7.594936699246915,8.333333321759259,6.122448973344439,7.792207782088042,7.894736831717452,8.108108097151204,8.333333321759259,7.142857134353741,7.499999990625,6.818181810433883,7.4074073982624595,8.823529398788928,7.894736831717452,7.635946703538223
6262034618384384,,6.451612896288587,7.142857134353741,6.976744177934018,8.333333321759259,5.7692307636834315,7.058823521107266,6.818181810433883,5.6074766302733865,7.317073161808447,7.499999990625,6.89655171621086,5.357142852359694,5.454545449586776,6.666666659259259,6.382978716613851,6.521739123345935,6.666666659259259,7.4074073982624595,5.504587150913222,6.382978716613851,6.382978716613851,6.393307727691167
6262377007808512,,6.122448973344439,6.666666659259259,5.454545449586776,6.7415730261330635,6.249999993489583,8.571428559183673,5.454545449586776,5.6074766302733865,6.666666659259259,6.185567003932405,5.0420168024856995,6.060606054484236,7.894736831717452,5.309734508575455,5.7692307636834315,5.8823529354094575,5.9999999939999995,5.555555550411522,6.185567003932405,7.894736831717452,5.454545449586776,6.01018456242464
6275400221065216,,4.761904758125472,5.714285708843537,5.454545449586776,6.122448973344439,6.666666659259259,6.7415730261330635,5.128205123822047,4.347826083805923,5.714285708843537,5.454545449586776,4.878048776521911,6.185567003932405,5.660377353150587,10.909090889256198,3.1578947351800553,4.5454545420110195,5.454545449586776,5.40540540053567,5.660377353150587,5.660377353150587,5.660377353150587,5.305363776509065
6275879982333952,,8.333333321759259,9.090909077134986,7.142857134353741,9.523809508692366,7.999999989333333,7.4074073982624595,6.31578946703601,7.792207782088042,9.374999985351563,7.894736831717452,7.4074073982624595,7.228915653941064,6.976744177934018,6.185567003932405,8.571428559183673,8.219178070932633,8.571428559183673,8.450704213449713,7.4074073982624595,7.142857134353741,6.185567003932405,7.495176839511652
6292639682920448,,7.317073161808447,6.666666659259259,4.9180327828540715,7.4074073982624595,5.40540540053567,5.6074766302733865,6.666666659259259,6.7415730261330635,6.382978716613851,5.357142852359694,5.9999999939999995,5.17241378864447,4.999999995833333,6.666666659259259,7.228915653941064,5.8823529354094575,5.9999999939999995,6.593406586161091,5.17241378864447,5.555555550411522,6.382978716613851,5.843569811305524
6306957157728256,,5.940594053524164,4.7999999961599995,6.382978716613851,7.058823521107266,6.122448973344439,5.9999999939999995,6.818181810433883,5.454545449586776,4.444444441152263,7.142857134353741,5.660377353150587,5.714285708843537,5.7692307636834315,6.666666659259259,6.249999993489583,3.428571426612245,6.666666659259259,6.451612896288587,5.940594053524164,5.7692307636834315,6.593406586161091,5.6442955675544395
6338460977725440,,6.666666659259259,8.333333321759259,7.499999990625,7.4074073982624595,7.228915653941064,7.69230768244576,7.228915653941064,5.6074766302733865,8.450704213449713,8.571428559183673,6.122448973344439,6.451612896288587,6.818181810433883,6.89655171621086,6.382978716613851,7.228915653941064,9.999999983333334,6.818181810433883,6.7415730261330635,7.142857134353741,6.593406586161091,6.948874637950104
6338705757306880,,9.374999985351563,7.4074073982624595,8.450704213449713,8.955223867231009,10.344827568370988,8.823529398788928,9.090909077134986,8.571428559183673,7.594936699246915,9.230769216568047,6.7415730261330635,9.999999983333334,7.69230768244576,8.823529398788928,7.999999989333333,6.818181810433883,9.999999983333334,7.4074073982624595,9.090909077134986,8.333333321759259,9.090909077134986,8.254736457981592
6344196000579584,,6.666666659259259,7.999999989333333,6.521739123345935,8.955223867231009,6.382978716613851,7.228915653941064,5.357142852359694,5.454545449586776,7.317073161808447,6.976744177934018,7.228915653941064,6.89655171621086,6.249999993489583,5.309734508575455,6.060606054484236,6.666666659259259,7.499999990625,7.894736831717452,5.309734508575455,6.818181810433883,5.357142852359694,6.425765539510482
6349545617227776,,7.058823521107266,6.249999993489583,5.17241378864447,7.058823521107266,6.666666659259259,6.7415730261330635,5.6074766302733865,6.7415730261330635,6.185567003932405,5.357142852359694,5.7692307636834315,6.593406586161091,6.122448973344439,5.17241378864447,7.499999990625,5.504587150913222,4.999999995833333,6.249999993489583,6.451612896288587,6.521739123345935,5.263157890120036,5.976284579027574
6350304450707456,,6.31578946703601,7.142857134353741,4.9180327828540715,6.122448973344439,5.7692307636834315,6.521739123345935,6.122448973344439,5.940594053524164,6.976744177934018,5.357142852359694,4.316546759484498,4.999999995833333,6.122448973344439,6.185567003932405,6.593406586161091,6.249999993489583,5.454545449586776,4.6511627870921215,5.17241378864447,6.818181810433883,5.714285708843537,5.637583887320391
6364598437412864,,6.122448973344439,6.89655171621086,6.249999993489583,10.344827568370988,7.999999989333333,8.571428559183673,6.818181810433883,6.31578946703601,6.666666659259259,6.593406586161091,6.593406586161091,8.333333321759259,7.142857134353741,6.666666659259259,6.593406586161091,5.9999999939999995,5.9999999939999995,7.228915653941064,8.571428559183673,8.333333321759259,6.818181810433883,6.9205076740484905
6367931466252288,,8.333333321759259,6.249999993489583,4.6511627870921215,8.955223867231009,5.660377353150587,6.382978716613851,7.058823521107266,7.228915653941064,6.382978716613851,4.999999995833333,6.593406586161091,5.454545449586776,5.660377353150587,6.89655171621086,7.69230768244576,5.504587150913222,4.615384611834319,8.219178070932633,5.504587150913222,5.9999999939999995,6.818181810433883,6.096375557740055
6381606642122752,,9.677419339229969,10.526315771006463,7.894736831717452,9.523809508692366,9.836065557645794,11.53846151627219,9.523809508692366,9.374999985351563,10.714285695153063,8.571428559183673,7.228915653941064,9.677419339229969,9.230769216568047,8.823529398788928,9.836065557645794,9.836065557645794,8.571428559183673,7.894736831717452,9.677419339229969,9.999999983333334,9.374999985351563,9.12537107541106
6383925186265088,,6.451612896288587,8.69565216131065,5.7692307636834315,9.523809508692366,8.450704213449713,9.836065557645794,7.228915653941064,6.122448973344439,8.450704213449713,5.940594053524164,7.4074073982624595,8.571428559183673,8.955223867231009,7.792207782088042,6.593406586161091,7.594936699246915,5.9999999939999995,8.219178070932633,8.571428559183673,9.374999985351563,7.317073161808447,7.439163842801687
6385434498170880,,7.999999989333333,9.523809508692366,8.69565216131065,7.894736831717452,7.999999989333333,8.823529398788928,8.450704213449713,7.499999990625,8.955223867231009,9.230769216568047,6.382978716613851,7.594936699246915,7.894736831717452,8.450704213449713,7.499999990625,8.69565216131065,9.999999983333334,8.219178070932633,8.571428559183673,6.249999993489583,8.219178070932633,7.991315019496755
6393700531830784,,7.499999990625,7.142857134353741,6.382978716613851,8.333333321759259,6.382978716613851,6.122448973344439,8.450704213449713,6.521739123345935,6.976744177934018,7.142857134353741,6.249999993489583,6.185567003932405,4.838709673517169,8.450704213449713,7.499999990625,6.382978716613851,6.666666659259259,7.228915653941064,6.185567003932405,5.454545449586776,7.792207782088042,6.565272489647631
6398579010699264,,6.521739123345935,6.249999993489583,5.263157890120036,8.333333321759259,7.228915653941064,9.230769216568047,7.69230768244576,5.940594053524164,5.714285708843537,5.825242712791026,6.249999993489583,7.058823521107266,7.894736831717452,7.792207782088042,6.382978716613851,4.72440944509889,5.9999999939999995,6.818181810433883,7.058823521107266,9.374999985351563,7.4074073982624595,6.538416579677404
6405363649740800,,5.555555550411522,6.451612896288587,6.818181810433883,6.382978716613851,6.666666659259259,7.058823521107266,6.451612896288587,5.0420168024856995,6.382978716613851,7.317073161808447,5.357142852359694,6.451612896288587,5.9999999939999995,6.666666659259259,5.217391299810964,5.6074766302733865,7.499999990625,5.660377353150587,6.451612896288587,6.521739123345935,6.122448973344439,6.075850378312348
6413145627164672,,5.660377353150587,7.999999989333333,6.521739123345935,7.058823521107266,5.504587150913222,6.122448973344439,6.451612896288587,5.454545449586776,7.317073161808447,7.317073161808447,5.7692307636834315,4.761904758125472,5.357142852359694,6.185567003932405,5.6074766302733865,7.4074073982624595,6.666666659259259,5.940594053524164,5.17241378864447,5.7692307636834315,6.185567003932405,5.977817188923859
6415450984415232,,6.185567003932405,7.058823521107266,7.4074073982624595,6.521739123345935,5.940594053524164,6.89655171621086,5.217391299810964,5.7692307636834315,6.521739123345935,7.4074073982624595,6.666666659259259,5.504587150913222,5.8823529354094575,5.0420168024856995,6.060606054484236,6.122448973344439,8.108108097151204,7.142857134353741,5.454545449586776,6.249999993489583,4.999999995833333,6.085102673953892
6416137709420544,,6.666666659259259,5.8823529354094575,8.69565216131065,7.894736831717452,8.219178070932633,6.249999993489583,7.499999990625,5.940594053524164,5.940594053524164,9.230769216568047,6.382978716613851,8.108108097151204,5.263157890120036,7.4074073982624595,7.228915653941064,4.958677681852333,8.571428559183673,7.228915653941064,8.108108097151204,5.555555550411522,7.142857134353741,6.70646622281389
6416617470689280,,5.309734508575455,5.714285708843537,4.580152668259426,6.7415730261330635,5.9999999939999995,5.6074766302733865,6.666666659259259,4.878048776521911,5.504587150913222,5.084745758402757,5.555555550411522,5.940594053524164,5.17241378864447,6.382978716613851,5.357142852359694,5.40540540053567,5.9999999939999995,5.660377353150587,6.185567003932405,5.357142852359694,6.451612896288587,5.500776774174624
6416681458991104,,6.818181810433883,7.4074073982624595,7.69230768244576,7.894736831717452,8.69565216131065,8.108108097151204,6.818181810433883,5.7692307636834315,7.594936699246915,8.333333321759259,6.7415730261330635,8.571428559183673,7.142857134353741,6.666666659259259,7.228915653941064,6.249999993489583,6.666666659259259,7.4074073982624595,8.571428559183673,7.499999990625,6.593406586161091,7.2066779941264665
6418743949262848,,5.940594053524164,8.69565216131065,7.317073161808447,7.058823521107266,6.382978716613851,7.69230768244576,5.454545449586776,5.7692307636834315,8.450704213449713,7.499999990625,5.7692307636834315,5.940594053524164,7.317073161808447,5.454545449586776,6.249999993489583,6.666666659259259,7.499999990625,6.122448973344439,5.940594053524164,5.7692307636834315,5.40540540053567,6.360742216287571
6431849941303296,,8.955223867231009,7.4074073982624595,7.894736831717452,8.955223867231009,7.999999989333333,8.571428559183673,9.090909077134986,8.108108097151204,7.594936699246915,8.333333321759259,7.999999989333333,7.228915653941064,7.69230768244576,8.823529398788928,7.228915653941064,8.219178070932633,8.571428559183673,7.894736831717452,7.69230768244576,8.333333321759259,8.571428559183673,7.991315019496755
6438298868252672,,5.940594053524164,6.89655171621086,6.818181810433883,6.7415730261330635,6.666666659259259,6.89655171621086,5.714285708843537,5.7692307636834315,6.976744177934018,7.317073161808447,5.7692307636834315,6.593406586161091,5.454545449586776,5.454545449586776,6.249999993489583,5.660377353150587,7.499999990625,6.122448973344439,6.185567003932405,5.9999999939999995,5.660377353150587,6.124137924783638
6445929917841408,,7.499999990625,5.555555550411522,4.580152668259426,7.4074073982624595,7.999999989333333,6.7415730261330635,4.999999995833333,6.521739123345935,5.504587150913222,4.6511627870921215,6.122448973344439,7.594936699246915,6.249999993489583,5.0420168024856995,6.818181810433883,4.878048776521911,5.454545449586776,6.593406586161091,7.69230768244576,6.818181810433883,5.0420168024856995,5.879805766419681
6460358424264704,,5.555555550411522,6.666666659259259,5.660377353150587,7.894736831717452,5.8823529354094575,7.4074073982624595,6.818181810433883,5.309734508575455,7.594936699246915,6.060606054484236,6.382978716613851,6.060606054484236,6.818181810433883,6.185567003932405,5.8823529354094575,6.521739123345935,5.454545449586776,6.818181810433883,5.940594053524164,7.142857134353741,6.451612896288587,6.245701775305349
6465449235578880,,7.999999989333333,7.4074073982624595,7.894736831717452,7.894736831717452,9.230769216568047,9.523809508692366,9.523809508692366,7.499999990625,7.594936699246915,8.108108097151204,6.382978716613851,8.571428559183673,8.219178070932633,9.230769216568047,8.333333321759259,6.976744177934018,8.571428559183673,6.818181810433883,9.090909077134986,14.9999999625,6.7415730261330635,7.9558576645836885
6471557685706752,,7.999999989333333,8.69565216131065,6.818181810433883,11.11111109053498,9.523809508692366,9.836065557645794,6.666666659259259,7.228915653941064,7.999999989333333,7.142857134353741,8.450704213449713,9.090909077134986,8.955223867231009,6.666666659259259,7.999999989333333,7.142857134353741,8.571428559183673,9.523809508692366,9.090909077134986,8.823529398788928,6.521739123345935,7.9414019143676535
6479443245662208,,5.0420168024856995,6.249999993489583,7.317073161808447,8.333333321759259,6.521739123345935,8.108108097151204,6.666666659259259,4.6511627870921215,6.666666659259259,7.69230768244576,6.7415730261330635,6.31578946703601,6.666666659259259,6.89655171621086,5.357142852359694,5.6074766302733865,7.499999990625,7.228915653941064,6.451612896288587,7.142857134353741,6.7415730261330635,6.403552944037965
6484224282460160,,6.451612896288587,7.69230768244576,7.499999990625,8.955223867231009,7.228915653941064,6.7415730261330635,5.454545449586776,5.940594053524164,7.594936699246915,8.108108097151204,7.058823521107266,7.058823521107266,5.8823529354094575,5.0420168024856995,6.818181810433883,5.128205123822047,7.499999990625,7.69230768244576,7.058823521107266,5.7692307636834315,4.7999999961599995,6.419571746281402
